,COUNTER_MEMS,INTERPOLATED_MEMS,Q0,Q1,Q2,Q3,ACCX,ACCY,ACCZ,MAGX,MAGY,MAGZ,img,round
12888,4,0,0.476356,0.368347,-0.626648,0.49469,0.946405,-0.262239,-0.056159,-32.943825,-7.692191,75.972794,Bark 4,0
12889,5,0,0.476527,0.368103,-0.626709,0.494629,0.931266,-0.287144,-0.052741,-33.057831,-7.514008,76.037964,Bark 4,0
12890,6,0,0.47646,0.368042,-0.626892,0.494507,0.931266,-0.287144,-0.052741,-32.831844,-7.633013,76.075752,Bark 4,0
12891,7,0,0.47633,0.367981,-0.627075,0.494446,0.943963,-0.278843,-0.062508,-32.988792,-7.399407,76.054688,Bark 4,0
12892,8,0,0.4763,0.368042,-0.627014,0.494507,0.943963,-0.278843,-0.062508,-32.82259,-7.550187,75.885963,Bark 4,0
12893,9,0,0.476092,0.368042,-0.627075,0.494629,0.94787,-0.273959,-0.056648,-32.876297,-7.545651,75.667633,Bark 4,0
12894,10,0,0.475982,0.368103,-0.627075,0.49469,0.931266,-0.269564,-0.059578,-32.778133,-7.575311,75.929115,Bark 4,0
12895,11,0,0.475821,0.368103,-0.627197,0.49469,0.941033,-0.273471,-0.067879,-32.756954,-7.441002,76.110916,Bark 4,0
12896,12,0,0.475901,0.368164,-0.627197,0.494568,0.941033,-0.273471,-0.067879,-32.739799,-7.332211,76.258179,Bark 4,0
12897,13,0,0.476041,0.368042,-0.627258,0.494446,0.943963,-0.273471,-0.059578,-32.820904,-7.395758,76.05912,Bark 4,0
12898,14,0,0.476075,0.368103,-0.627197,0.494446,0.943963,-0.273471,-0.059578,-32.8866,-7.44723,75.897888,Bark 4,0
12899,15,0,0.476221,0.368225,-0.627014,0.494446,0.9508,-0.266634,-0.050299,-32.749813,-7.46559,76.193954,Bark 4,0
12900,16,0,0.476331,0.36792,-0.627014,0.494568,0.9508,-0.266634,-0.050299,-32.639015,-7.480461,76.433769,Bark 4,0
12901,17,0,0.476422,0.367676,-0.627136,0.494507,0.947381,-0.278843,-0.062996,-32.59927,-7.484174,76.466354,Bark 4,0
12902,18,0,0.476562,0.367554,-0.627197,0.494385,0.947381,-0.278843,-0.062996,-32.567074,-7.487181,76.492744,Bark 4,0
12903,19,0,0.476452,0.367615,-0.627197,0.494446,0.949823,-0.286656,-0.059089,-32.644329,-7.637949,76.225792,Bark 4,0
12904,20,0,0.476358,0.367676,-0.627136,0.494568,0.937614,-0.269076,-0.051764,-32.498573,-7.590073,76.13456,Bark 4,0
12905,21,0,0.476188,0.367859,-0.627014,0.494751,0.929313,-0.269076,-0.052252,-32.390511,-7.646292,75.928993,Bark 4,0
12906,22,0,0.476171,0.367859,-0.627075,0.49469,0.929313,-0.269076,-0.052252,-32.422981,-7.573497,75.857483,Bark 4,0
12907,23,0,0.476249,0.367981,-0.627136,0.494446,0.943475,-0.249542,-0.058113,-32.432613,-7.464532,75.802895,Bark 4,0
12908,24,0,0.476158,0.368225,-0.627014,0.494507,0.943475,-0.249542,-0.058113,-32.268753,-7.679605,75.84201,Bark 4,0
12909,25,0,0.476238,0.368225,-0.626953,0.494507,0.960078,-0.279331,-0.057624,-32.439354,-7.772146,75.967026,Bark 4,0
12910,26,0,0.476238,0.368225,-0.626953,0.494507,0.960078,-0.279331,-0.057624,-32.394211,-7.780438,76.084961,Bark 4,0
12911,27,0,0.476399,0.368225,-0.626831,0.494507,0.941033,-0.269076,-0.053717,-32.552643,-7.790489,75.955482,Bark 4,0
12912,28,0,0.476399,0.368225,-0.626831,0.494507,0.941033,-0.269076,-0.053717,-32.680977,-7.898629,75.900612,Bark 4,0
12913,29,0,0.476353,0.368225,-0.62677,0.494629,0.941033,-0.269076,-0.053717,-32.666592,-8.01789,75.992828,Bark 4,0
12914,30,0,0.476511,0.368042,-0.626709,0.49469,0.94201,-0.263704,-0.038579,-32.554939,-8.181157,75.884193,Bark 4,0
12915,31,0,0.476508,0.36792,-0.626831,0.494629,0.94201,-0.263704,-0.038579,-32.599499,-8.058404,75.676193,Bark 4,0
12916,0,0,0.47614,0.36792,-0.627014,0.494751,0.95959,-0.269564,-0.054206,-32.702263,-7.942307,75.557716,Bark 4,0
12917,1,0,0.475933,0.36792,-0.627075,0.494873,0.95959,-0.269564,-0.054206,-32.937164,-7.871602,75.56842,Bark 4,0
12918,2,0,0.475758,0.368042,-0.627136,0.494873,0.949335,-0.262727,-0.064461,-32.940769,-8.037664,75.507088,Bark 4,0
12919,3,0,0.475442,0.368286,-0.627136,0.494995,0.949335,-0.262727,-0.064461,-32.893692,-8.077175,75.677406,Bark 1,0
12920,4,0,0.475396,0.368286,-0.627075,0.495117,0.951776,-0.276401,-0.059578,-32.922222,-7.954178,75.657028,Bark 1,0
12921,5,0,0.475348,0.368347,-0.627075,0.495117,0.951776,-0.276401,-0.059578,-32.972,-7.816218,75.722198,Bark 1,0
12922,6,0,0.475348,0.368347,-0.627075,0.495117,0.948846,-0.275913,-0.060554,-33.028988,-7.687803,75.708313,Bark 1,0
12923,7,0,0.475506,0.368225,-0.627075,0.495056,0.948846,-0.275913,-0.060554,-33.075146,-7.583787,75.697067,Bark 1,0
12924,8,0,0.475362,0.368225,-0.627136,0.495117,0.932731,-0.256867,-0.059089,-33.062534,-7.611201,75.632957,Bark 1,0
12925,9,0,0.475429,0.368347,-0.627014,0.495117,0.932731,-0.256867,-0.059089,-33.052319,-7.633406,75.581032,Bark 1,0
12926,10,0,0.475604,0.368164,-0.626892,0.495239,0.942498,-0.269076,-0.057624,-33.359047,-7.866392,75.578964,Bark 1,0
12927,11,0,0.475649,0.367981,-0.627014,0.495178,0.942498,-0.269076,-0.057624,-33.307495,-8.055111,75.577293,Bark 1,0
12928,12,0,0.475616,0.36792,-0.627075,0.495178,0.938103,-0.274448,-0.057136,-33.204071,-7.93464,75.727608,Bark 1,0
12929,13,0,0.475521,0.368042,-0.627075,0.495178,0.938103,-0.274448,-0.057136,-33.165298,-7.807058,75.819366,Bark 1,0
12930,14,0,0.475333,0.368225,-0.627014,0.4953,0.951288,-0.277866,-0.045416,-33.222225,-7.847051,75.678688,Bark 1,0
12931,15,0,0.475427,0.368164,-0.627075,0.495178,0.951288,-0.277866,-0.045416,-33.268333,-7.879444,75.564735,Bark 1,0
12932,16,0,0.475319,0.368347,-0.626953,0.4953,0.951288,-0.277866,-0.045416,-33.440685,-7.950683,75.517433,Bark 1,0
12933,17,0,0.475448,0.36853,-0.626892,0.495117,0.935173,-0.268587,-0.054694,-33.463619,-7.908387,75.745789,Bark 1,0
12934,18,0,0.475658,0.368652,-0.626709,0.495056,0.935173,-0.268587,-0.054694,-33.3022,-8.17246,75.680756,Bark 1,0
12935,19,0,0.475739,0.368652,-0.626648,0.495056,0.936638,-0.260286,-0.057136,-33.221447,-7.984693,75.683083,Bark 1,0
12936,20,0,0.475801,0.368713,-0.626709,0.494873,0.936638,-0.260286,-0.057136,-33.172707,-7.927601,75.613297,Bark 1,0
12937,21,0,0.475866,0.368652,-0.626648,0.494934,0.94201,-0.267122,-0.053229,-33.113224,-7.981357,75.706772,Bark 1,0
12938,22,0,0.475979,0.368713,-0.626526,0.494934,0.94201,-0.267122,-0.053229,-32.960045,-7.949899,75.55748,Bark 1,0
12939,23,0,0.476123,0.368713,-0.626465,0.494873,0.942986,-0.266146,-0.053229,-32.854305,-7.909418,75.631561,Bark 1,0
12940,24,0,0.476059,0.368713,-0.626465,0.494934,0.947381,-0.265169,-0.059578,-32.703651,-7.799962,75.4599,Bark 1,0
12941,25,0,0.476203,0.368713,-0.626404,0.494873,0.943963,-0.258821,-0.055671,-32.813293,-7.812969,75.560852,Bark 1,0
12942,26,0,0.476217,0.368652,-0.626526,0.494751,0.943963,-0.258821,-0.055671,-32.708767,-7.955172,75.635956,Bark 1,0
12943,27,0,0.476216,0.368713,-0.626587,0.494629,0.94494,-0.260774,-0.048346,-32.690769,-7.853689,75.580124,Bark 1,0
12944,28,0,0.476105,0.368774,-0.626587,0.49469,0.94494,-0.260774,-0.048346,-32.646187,-7.621488,75.4599,Bark 1,0
12945,29,0,0.475946,0.368958,-0.626648,0.494629,0.935661,-0.277866,-0.069344,-32.760078,-7.633405,75.379189,Bark 1,0
12946,30,0,0.475836,0.369019,-0.626648,0.49469,0.935661,-0.277866,-0.069344,-32.92733,-7.718059,75.238808,Bark 1,0
12947,31,0,0.475723,0.368896,-0.626709,0.494812,0.929801,-0.279819,-0.054206,-32.921139,-7.683294,75.358437,Bark 1,0
12948,0,0,0.475673,0.368835,-0.626831,0.494751,0.929801,-0.279819,-0.054206,-32.936123,-7.730135,75.436996,Bark 1,0
12949,1,0,0.475704,0.368713,-0.626831,0.494812,0.938103,-0.268099,-0.056159,-32.781593,-7.901409,75.333969,Bark 1,0
12950,2,0,0.47567,0.368713,-0.626953,0.49469,0.944451,-0.278354,-0.069833,-32.77309,-7.816808,75.475517,Bark 1,0
12951,3,0,0.475637,0.368652,-0.627014,0.49469,0.941521,-0.276401,-0.062996,-32.732868,-7.806614,75.615166,Bark 1,0
12952,4,0,0.475862,0.368591,-0.626831,0.494751,0.941521,-0.276401,-0.062996,-32.670292,-7.873358,75.878288,Bark 1,0
12953,5,0,0.475765,0.36853,-0.626892,0.494812,0.949823,-0.265169,-0.064461,-32.686268,-7.99742,75.924744,Bark 1,0
12954,6,0,0.475732,0.368469,-0.626953,0.494812,0.949823,-0.265169,-0.064461,-32.700878,-8.146243,75.989044,Bark 1,0
12955,7,0,0.475638,0.368591,-0.626953,0.494812,0.948846,-0.272983,-0.060066,-32.579376,-7.833457,76.141121,Bark 1,0
12956,8,0,0.475527,0.368652,-0.626953,0.494873,0.948846,-0.272983,-0.060066,-32.690964,-7.941767,76.164314,Bark 1,0
12957,9,0,0.475513,0.368774,-0.626892,0.494873,0.928824,-0.272006,-0.051276,-32.711346,-8.044497,76.19809,Bark 1,0
12958,10,0,0.475531,0.369019,-0.626831,0.494751,0.928824,-0.272006,-0.051276,-32.802856,-7.81271,76.150452,Bark 1,0
12959,11,0,0.475594,0.369019,-0.626831,0.49469,0.946405,-0.272983,-0.048834,-32.793648,-7.624962,75.86187,Bark 1,0
12960,12,0,0.475738,0.369019,-0.62677,0.494629,0.946405,-0.272983,-0.048834,-32.936188,-7.356219,75.678116,Bark 1,0
12961,13,0,0.475675,0.369019,-0.62677,0.49469,0.946405,-0.272494,-0.059089,-32.839977,-7.421871,75.857605,Bark 1,0
12962,14,0,0.475578,0.368958,-0.626831,0.494751,0.946405,-0.272494,-0.059089,-32.663715,-7.421715,75.78466,Bark 1,0
12963,15,0,0.475626,0.368896,-0.626831,0.494751,0.941033,-0.271518,-0.055671,-32.802608,-7.574923,75.743912,Bark 1,0
12964,16,0,0.475863,0.368835,-0.626831,0.494568,0.941033,-0.271518,-0.055671,-32.841782,-7.762354,75.675896,Bark 1,0
12965,17,0,0.475975,0.368713,-0.62677,0.494629,0.946405,-0.270541,-0.049811,-33.075176,-7.624174,75.664146,Bark 1,0
12966,18,0,0.476022,0.368652,-0.62677,0.494629,0.946405,-0.270541,-0.049811,-33.264225,-7.512247,75.654625,Bark 1,0
12967,19,0,0.476147,0.368469,-0.626831,0.494568,0.944451,-0.275424,-0.052741,-33.23069,-7.701587,75.576912,Bark 1,0
12968,20,0,0.4761,0.36853,-0.626831,0.494568,0.944451,-0.275424,-0.052741,-33.203526,-7.854952,75.513962,Bark 1,0
12969,21,0,0.476017,0.368347,-0.626953,0.494629,0.944451,-0.275424,-0.052741,-33.091522,-8.084178,75.492981,Bark 1,0
12970,22,0,0.475712,0.368347,-0.627136,0.49469,0.94494,-0.265169,-0.058113,-32.967464,-8.219851,75.692642,Bark 1,0
12971,23,0,0.475394,0.368408,-0.627197,0.494873,0.94494,-0.265169,-0.058113,-32.926979,-8.194746,75.824379,Bark 1,0
12972,24,0,0.475155,0.36853,-0.627258,0.494934,0.936638,-0.272006,-0.061531,-33.094189,-8.224411,75.681076,Bark 1,0
12973,25,0,0.475011,0.36853,-0.627319,0.494995,0.936638,-0.272006,-0.061531,-33.259624,-8.32344,75.535004,Bark 1,0
12974,26,0,0.474881,0.368408,-0.627441,0.495056,0.936149,-0.267122,-0.064461,-33.19363,-8.220319,75.616692,Bark 1,0
12975,27,0,0.474945,0.368408,-0.627441,0.494995,0.936149,-0.267122,-0.064461,-33.215172,-7.896792,75.757851,Bark 1,0
12976,28,0,0.474767,0.368347,-0.627563,0.495056,0.942498,-0.272006,-0.063484,-33.199291,-7.768068,75.672195,Bark 1,0
12977,29,0,0.474767,0.368347,-0.627563,0.495056,0.9508,-0.272494,-0.061043,-33.219757,-7.645469,75.769478,Bark 1,0
12978,30,0,0.474835,0.368408,-0.62738,0.495178,0.940056,-0.252472,-0.054694,-32.981339,-7.662829,75.781609,Bark 1,0
12979,31,0,0.474977,0.368225,-0.62738,0.495178,0.940056,-0.252472,-0.054694,-32.961552,-7.741892,75.926437,Bark 1,0
12980,0,0,0.475131,0.368042,-0.627563,0.494934,0.944451,-0.265657,-0.056648,-33.028854,-7.925932,76.160416,Bark 1,0
12981,1,0,0.475147,0.368103,-0.627563,0.494873,0.944451,-0.265657,-0.056648,-32.995041,-7.776672,76.033272,Bark 1,0
12982,2,0,0.474943,0.368225,-0.627502,0.495056,0.945916,-0.265169,-0.070321,-33.000984,-7.505771,75.780281,Bark 1,0
12983,3,0,0.47474,0.36853,-0.62738,0.495178,0.945916,-0.265169,-0.070321,-33.075794,-7.421341,75.782028,Bark 1,0
12984,4,0,0.474534,0.368713,-0.62738,0.495239,0.943475,-0.283726,-0.044439,-33.119728,-7.552953,75.933441,Bark 1,0
12985,5,0,0.474564,0.368652,-0.627441,0.495178,0.943475,-0.283726,-0.044439,-33.200314,-7.734559,75.936089,Bark 1,0
12986,6,0,0.474709,0.368652,-0.62738,0.495117,0.946405,-0.271518,-0.050787,-33.348919,-7.698326,75.854897,Bark 1,0
12987,7,0,0.47479,0.368591,-0.627258,0.495239,0.945428,-0.269076,-0.062508,-33.224293,-7.752311,76.000801,Bark 1,0
12988,8,0,0.474837,0.36853,-0.627258,0.495239,0.948358,-0.285679,-0.066903,-33.141678,-7.649372,75.712318,Bark 1,0
12989,9,0,0.47474,0.368469,-0.627319,0.4953,0.948358,-0.285679,-0.066903,-33.209759,-7.835991,75.59864,Bark 1,0
12990,10,0,0.474788,0.368408,-0.627319,0.4953,0.939079,-0.271029,-0.062019,-33.253239,-7.930486,75.864899,Bark 1,0
12991,11,0,0.474932,0.368408,-0.627258,0.495239,0.939079,-0.271029,-0.062019,-33.348457,-8.037027,75.765572,Bark 1,0
12992,12,0,0.47501,0.368225,-0.627258,0.4953,0.954218,-0.280308,-0.044927,-33.35725,-8.071658,75.825111,Bark 1,0
12993,13,0,0.475121,0.368164,-0.627258,0.495239,0.954218,-0.280308,-0.044927,-33.589371,-8.09971,75.948341,Bark 1,0
12994,14,0,0.475072,0.368042,-0.627319,0.4953,0.949823,-0.270052,-0.051764,-33.397392,-8.039099,75.964821,Bark 1,0
12995,15,0,0.475008,0.368042,-0.627319,0.495361,0.949823,-0.270052,-0.051764,-33.166885,-7.915003,75.723175,Bark 1,0
12996,16,0,0.475008,0.368042,-0.627319,0.495361,0.933219,-0.262727,-0.062508,-33.046844,-7.939486,75.915771,Bark 1,0
12997,17,0,0.47493,0.368164,-0.627258,0.495422,0.933219,-0.262727,-0.062508,-32.949612,-7.959317,76.07177,Bark 1,0
12998,18,0,0.474644,0.368347,-0.627319,0.495483,0.94201,-0.276889,-0.065438,-33.062519,-8.072046,76.073135,Bark 1,0
12999,19,0,0.47458,0.368347,-0.627319,0.495544,0.94201,-0.276889,-0.065438,-33.153973,-8.163358,76.074242,Bark 1,0
13000,20,0,0.474708,0.368286,-0.627258,0.495544,0.952265,-0.258332,-0.059089,-33.174717,-8.290653,76.2118,Bark 1,0
13001,21,0,0.474691,0.368286,-0.627319,0.495483,0.952265,-0.258332,-0.059089,-33.191521,-8.393763,76.323227,Bark 1,0
13002,22,0,0.47461,0.368347,-0.627441,0.495361,0.948846,-0.265657,-0.062019,-33.171799,-8.162281,75.971809,Bark 1,0
13003,23,0,0.474529,0.368347,-0.627502,0.495361,0.948846,-0.265657,-0.062019,-33.155823,-7.974781,75.687172,Bark 1,0
13004,24,0,0.474546,0.368347,-0.627441,0.495422,0.940056,-0.268099,-0.062996,-33.107883,-7.641239,75.488274,Bark 1,0
13005,25,0,0.474529,0.368347,-0.627502,0.495361,0.940056,-0.268099,-0.062996,-33.069054,-7.37107,75.327171,Bark 1,0
13006,26,0,0.474864,0.367981,-0.627319,0.495544,0.940056,-0.268099,-0.062996,-32.947601,-7.092234,75.181671,Bark 1,0
13007,27,0,0.474989,0.367859,-0.627441,0.495361,0.940056,-0.271518,-0.052741,-32.949223,-7.166376,75.380486,Bark 1,0
13008,28,0,0.474877,0.367981,-0.627502,0.4953,0.940056,-0.271518,-0.052741,-33.115536,-7.331431,75.676529,Bark 1,0
13009,29,0,0.474849,0.368225,-0.62738,0.4953,0.942986,-0.260774,-0.065926,-33.098583,-7.556793,75.774658,Bark 1,0
13010,30,0,0.47466,0.368408,-0.627319,0.495422,0.942986,-0.260774,-0.065926,-33.144855,-7.544335,75.734138,Bark 1,0
13011,31,0,0.474629,0.36853,-0.627319,0.495361,0.945428,-0.275424,-0.057136,-33.283997,-7.427578,75.657982,Bark 1,0
13012,0,0,0.474868,0.368469,-0.627319,0.495178,0.945428,-0.275424,-0.057136,-33.396706,-7.333005,75.521301,Bark 1,0
13013,1,0,0.475028,0.36853,-0.627258,0.495056,0.940544,-0.276401,-0.070321,-33.304665,-7.506401,75.527252,Bark 1,0
13014,2,0,0.474837,0.368591,-0.627319,0.495117,0.948846,-0.267611,-0.051276,-33.288445,-7.713518,75.577072,Bark 1,0
13015,3,0,0.475157,0.368408,-0.627136,0.495178,0.939568,-0.274936,-0.059089,-33.420307,-7.556283,75.684097,Bark 1,0
13016,4,0,0.475298,0.368286,-0.627197,0.495056,0.939568,-0.274936,-0.059089,-33.392117,-7.488923,75.755783,Bark 1,0
13017,5,0,0.4756,0.368164,-0.627136,0.494934,0.94787,-0.268587,-0.055183,-33.315948,-7.737694,76.010521,Bark 1,0
13018,6,0,0.475648,0.368103,-0.627136,0.494934,0.94787,-0.268587,-0.055183,-33.210918,-7.720865,76.203522,Bark 1,0
13019,7,0,0.47587,0.36792,-0.627075,0.494934,0.955683,-0.264192,-0.057624,-33.094177,-7.872234,76.193184,Bark 1,0
13020,8,0,0.475947,0.367798,-0.627136,0.494873,0.955683,-0.264192,-0.057624,-32.879616,-8.054843,75.929817,Bark 1,0
13021,9,0,0.475977,0.367737,-0.627197,0.494812,0.949335,-0.260286,-0.055183,-32.732491,-8.012756,75.988152,Bark 1,0
13022,10,0,0.475977,0.367737,-0.627197,0.494812,0.949335,-0.260286,-0.055183,-32.688316,-7.978666,75.960403,Bark 1,0
13023,11,0,0.475883,0.367859,-0.627197,0.494812,0.940544,-0.265657,-0.066903,-32.752537,-8.067719,76.004593,Bark 1,0
13024,12,0,0.475739,0.367859,-0.627258,0.494873,0.941521,-0.260774,-0.059578,-32.784554,-8.033186,76.070389,Bark 1,0
13025,13,0,0.475738,0.36792,-0.627319,0.494751,0.94494,-0.264192,-0.068856,-32.877155,-7.855214,75.940346,Bark 1,0
13026,14,0,0.475628,0.367981,-0.627319,0.494812,0.94494,-0.264192,-0.068856,-32.842163,-7.85439,75.986679,Bark 1,0
13027,15,0,0.475645,0.367981,-0.627258,0.494873,0.943475,-0.264681,-0.062996,-32.697151,-7.803722,75.94088,Bark 1,0
13028,16,0,0.475534,0.368042,-0.627258,0.494934,0.943475,-0.264681,-0.062996,-32.806358,-7.911016,75.813774,Bark 1,0
13029,17,0,0.475564,0.367981,-0.627319,0.494873,0.949823,-0.275913,-0.055183,-32.804817,-7.916256,75.730827,Bark 1,0
13030,18,0,0.475517,0.368042,-0.627319,0.494873,0.949823,-0.275913,-0.055183,-32.766903,-7.762167,75.750305,Bark 1,0
13031,19,0,0.4755,0.367981,-0.627319,0.494934,0.942986,-0.268099,-0.056648,-32.762859,-7.835689,75.789413,Bark 1,0
13032,20,0,0.475437,0.367981,-0.627319,0.494995,0.942986,-0.268099,-0.056648,-32.789581,-8.060241,75.866089,Bark 1,0
13033,21,0,0.4755,0.367981,-0.627319,0.494934,0.943963,-0.263216,-0.060066,-32.911228,-8.042129,75.91153,Bark 1,0
13034,22,0,0.475307,0.367798,-0.62738,0.495178,0.943963,-0.263216,-0.060066,-33.039761,-7.914124,76.001678,Bark 1,0
13035,23,0,0.475132,0.36792,-0.627441,0.495178,0.940544,-0.270541,-0.060066,-33.025539,-7.483774,75.913025,Bark 1,0
13036,24,0,0.474797,0.367981,-0.627563,0.4953,0.940544,-0.270541,-0.060066,-33.029022,-7.15019,75.961212,Bark 1,0
13037,25,0,0.47456,0.368225,-0.627502,0.495422,0.954218,-0.265169,-0.057136,-33.003506,-7.521654,76.013588,Bark 1,0
13038,26,0,0.47445,0.368225,-0.627441,0.495605,0.954218,-0.265169,-0.057136,-33.017841,-7.67254,76.019341,Bark 1,0
13039,27,0,0.474514,0.368225,-0.627441,0.495544,0.930289,-0.268099,-0.059578,-33.001118,-7.661424,76.000664,Bark 1,0
13040,28,0,0.474418,0.368408,-0.627502,0.495422,0.930289,-0.268099,-0.059578,-32.950905,-7.72242,76.073868,Bark 1,0
13041,29,0,0.474596,0.368469,-0.62738,0.495361,0.942498,-0.268099,-0.065926,-32.748566,-7.61516,75.876503,Bark 1,0
13042,30,0,0.474563,0.368408,-0.627441,0.495361,0.942498,-0.268099,-0.065926,-32.989674,-7.451613,75.999969,Bark 1,0
13043,31,0,0.474708,0.368347,-0.627319,0.495422,0.942498,-0.268099,-0.065926,-33.094967,-7.58914,76.114975,Bark 1,0
13044,0,0,0.474627,0.368347,-0.62738,0.495422,0.939079,-0.264681,-0.071298,-32.963589,-7.700537,76.091461,Bark 1,0
13045,1,0,0.474835,0.368347,-0.627319,0.4953,0.939079,-0.264681,-0.071298,-32.782173,-7.790768,76.072418,Bark 1,0
13046,2,0,0.474866,0.368225,-0.627319,0.495361,0.948846,-0.261262,-0.044927,-32.66856,-7.713855,76.040321,Bark 1,0
13047,3,0,0.475042,0.368042,-0.627197,0.495483,0.948846,-0.261262,-0.044927,-32.666534,-7.621556,76.044327,Bark 1,0
13048,4,0,0.475153,0.367981,-0.627197,0.495422,0.946893,-0.268099,-0.056159,-32.681561,-7.613461,76.147575,Bark 1,0
13049,5,0,0.475072,0.368042,-0.627319,0.4953,0.946893,-0.268099,-0.056159,-32.58873,-7.531903,76.231201,Bark 1,0
13050,6,0,0.474993,0.368225,-0.627319,0.495239,0.942498,-0.276889,-0.060554,-32.496872,-7.449175,76.198936,Bark 1,0
13051,7,0,0.474869,0.368347,-0.627197,0.495422,0.942498,-0.276889,-0.060554,-32.452465,-7.502165,76.172806,Bark 1,0
13052,8,0,0.474711,0.368469,-0.627197,0.495483,0.947381,-0.267611,-0.064461,-32.383163,-7.745087,76.25164,Bark 1,0
13053,9,0,0.474582,0.368591,-0.627319,0.495361,0.947381,-0.267611,-0.064461,-32.333694,-7.835187,76.110497,Bark 1,0
13054,10,0,0.47447,0.368713,-0.62738,0.4953,0.938591,-0.265657,-0.059089,-32.368626,-7.816502,76.091171,Bark 1,0
13055,11,0,0.474535,0.368652,-0.627319,0.495361,0.938591,-0.265657,-0.059089,-32.246922,-7.831366,76.105515,Bark 1,0
13056,12,0,0.474612,0.36853,-0.62738,0.4953,0.949335,-0.258821,-0.058601,-32.310005,-7.960073,75.987129,Bark 1,0
13057,13,0,0.474738,0.368347,-0.627441,0.495239,0.949335,-0.258821,-0.058601,-32.376106,-7.974326,75.876244,Bark 1,0
13058,14,0,0.474657,0.368347,-0.627502,0.495239,0.941521,-0.267122,-0.064949,-32.554646,-8.215871,75.936424,Bark 1,0
13059,15,0,0.47469,0.368408,-0.627441,0.495239,0.941521,-0.267122,-0.064949,-32.447598,-8.258188,76.063507,Bark 1,0
13060,16,0,0.474672,0.368164,-0.627502,0.495361,0.956171,-0.279331,-0.055671,-32.767551,-8.179132,76.059769,Bark 1,0
13061,17,0,0.474755,0.368347,-0.62738,0.4953,0.956171,-0.279331,-0.055671,-32.86005,-7.981764,76.223412,Bark 1,0
13062,18,0,0.474585,0.367859,-0.627747,0.495361,0.956171,-0.279331,-0.055671,-32.814976,-7.851896,76.220963,Bark 1,0
13063,19,0,0.474411,0.36792,-0.627747,0.495483,0.929801,-0.272494,-0.052252,-33.028461,-8.046702,76.052315,Bark 1,0
13064,20,0,0.474233,0.367798,-0.627808,0.495667,0.929801,-0.272494,-0.052252,-33.054722,-7.861162,76.259041,Bark 1,0
13065,21,0,0.4742,0.367737,-0.627869,0.495667,0.936149,-0.275424,-0.061531,-32.942657,-7.960875,76.193161,Bark 1,0
13066,22,0,0.474118,0.367798,-0.627991,0.495544,0.936149,-0.275424,-0.061531,-32.656887,-8.056642,76.22979,Bark 1,0
13067,23,0,0.474121,0.367981,-0.62793,0.495483,0.949823,-0.273471,-0.063484,-32.442078,-7.934213,76.359467,Bark 1,0
13068,24,0,0.474296,0.367859,-0.627869,0.495483,0.949823,-0.273471,-0.063484,-32.403084,-7.700046,76.419502,Bark 1,0
13069,25,0,0.474283,0.36792,-0.627747,0.495605,0.936149,-0.269076,-0.052252,-32.471497,-7.527037,76.534798,Bark 1,0
13070,26,0,0.47433,0.367859,-0.627747,0.495605,0.943475,-0.267611,-0.054206,-32.681911,-7.4869,76.249847,Bark 1,0
13071,27,0,0.474269,0.368042,-0.627686,0.495605,0.943963,-0.261262,-0.060554,-32.71735,-7.622723,76.354042,Bark 1,0
13072,28,0,0.474285,0.368103,-0.627686,0.495544,0.943963,-0.261262,-0.060554,-32.739388,-7.592739,76.37011,Bark 1,0
13073,29,0,0.474477,0.368042,-0.627625,0.495483,0.941521,-0.272494,-0.067391,-32.750568,-7.725118,76.164787,Bark 1,0
13074,30,0,0.474669,0.367981,-0.627563,0.495422,0.941521,-0.272494,-0.067391,-32.924629,-7.817346,75.908478,Bark 1,0
13075,31,0,0.474907,0.36792,-0.627563,0.495239,0.940056,-0.267122,-0.058601,-32.90395,-7.845383,76.020866,Bark 1,0
